TaxNodeID	TaxName	TotalReads	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers	TotalAlignments	taxpath
293577	"s__Prevotella melaninogenica_B"	1	1.0	1.08	0	0	33.0	0.9697	0.394	0.424	5	0.0	1	"293577:s__Prevotella melaninogenica_B:species;212100:g__Prevotella:genus;173793:f__Bacteroidaceae:family;173792:o__Bacteroidales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
400056	"RS_GCF_900105785.1"	1	1.0	3.95	0	0.0	44.0	0.9545	0.795	0.795	16	0.0	1	"400056:RS_GCF_900105785.1:subspecies;400055:s__Friedmanniella sagamiharensis:species;400054:g__Friedmanniella:genus;177041:f__Propionibacteriaceae:family;177040:o__Propionibacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
400055	"s__Friedmanniella sagamiharensis"	1	1.0	3.95	0	0.0	44.0	0.9545	0.795	0.795	16	0.0	1	"400055:s__Friedmanniella sagamiharensis:species;400054:g__Friedmanniella:genus;177041:f__Propionibacteriaceae:family;177040:o__Propionibacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
449959	"GB_GCA_012838135.1"	1	1.0	1.05	0	0	39.0	0.9744	0.385	0.41	11	0.0	1	"449959:GB_GCA_012838135.1:subspecies;449958:s__UBA5436 sp012838135:species;390530:g__UBA5436:genus;296052:f__DTU023:family;281943:o__Saccharofermentanales:order;122150:c__Clostridia:class;122149:p__Bacillota_A:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
449958	"s__UBA5436 sp012838135"	1	1.0	1.05	0	0	39.0	0.9744	0.385	0.41	11	0.0	1	"449958:s__UBA5436 sp012838135:species;390530:g__UBA5436:genus;296052:f__DTU023:family;281943:o__Saccharofermentanales:order;122150:c__Clostridia:class;122149:p__Bacillota_A:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
390530	"g__UBA5436"	1	1.0	1.05	0	0	39.0	0.9744	0.385	0.41	11	0.0	1	"390530:g__UBA5436:genus;296052:f__DTU023:family;281943:o__Saccharofermentanales:order;122150:c__Clostridia:class;122149:p__Bacillota_A:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
296052	"f__DTU023"	1	1.0	1.05	0	0	39.0	0.9744	0.385	0.41	11	0.0	1	"296052:f__DTU023:family;281943:o__Saccharofermentanales:order;122150:c__Clostridia:class;122149:p__Bacillota_A:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
508769	"GB_GCA_021819435.1"	1	1.0	3.97	0	0	92.0	0.9565	0.576	0.565	64	0.0	1	"508769:GB_GCA_021819435.1:subspecies;508768:s__Aquabacterium sp021819435:species;319972:g__Aquabacterium:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
508768	"s__Aquabacterium sp021819435"	1	1.0	3.97	0	0	92.0	0.9565	0.576	0.565	64	0.0	1	"508768:s__Aquabacterium sp021819435:species;319972:g__Aquabacterium:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
508498	"RS_GCF_011761305.1"	1	1.0	2.24	0	0	60.0	0.9667	0.6	0.567	32	0.0	1	"508498:RS_GCF_011761305.1:subspecies;508497:s__Sphingomonas_I vulcanisoli:species;409325:g__Sphingomonas_I:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
508497	"s__Sphingomonas_I vulcanisoli"	1	1.0	2.24	0	0	60.0	0.9667	0.6	0.567	32	0.0	1	"508497:s__Sphingomonas_I vulcanisoli:species;409325:g__Sphingomonas_I:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
464064	"GB_GCA_015657605.1"	1	1.0	2.26	0	0.0	54.0	0.963	0.593	0.556	26	0.0	1	"464064:GB_GCA_015657605.1:subspecies;464063:s__Limnohabitans_A sp015657605:species;248965:g__Limnohabitans_A:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
464063	"s__Limnohabitans_A sp015657605"	1	1.0	2.26	0	0.0	54.0	0.963	0.593	0.556	26	0.0	1	"464063:s__Limnohabitans_A sp015657605:species;248965:g__Limnohabitans_A:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
383512	"RS_GCF_003610015.1"	1	1.0	3.0	0.0	0	39.0	1.0	0.615	0.615	11	0.0	1	"383512:RS_GCF_003610015.1:subspecies;383510:s__Zymobacter palmae:species;383509:g__Zymobacter:genus;242499:f__Halomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
383510	"s__Zymobacter palmae"	1	1.0	3.0	0.0	0	39.0	1.0	0.615	0.615	11	0.0	1	"383510:s__Zymobacter palmae:species;383509:g__Zymobacter:genus;242499:f__Halomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
383509	"g__Zymobacter"	1	1.0	3.0	0.0	0	39.0	1.0	0.615	0.615	11	0.0	1	"383509:g__Zymobacter:genus;242499:f__Halomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
406739	"RS_GCF_900096955.1"	1	1.0	1.81	0	0	34.0	0.9706	0.353	0.382	6	0.0	1	"406739:RS_GCF_900096955.1:subspecies;406738:s__Acinetobacter boissieri:species;115235:g__Acinetobacter:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
406738	"s__Acinetobacter boissieri"	1	1.0	1.81	0	0	34.0	0.9706	0.353	0.382	6	0.0	1	"406738:s__Acinetobacter boissieri:species;115235:g__Acinetobacter:genus;115234:f__Moraxellaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
428977	"RS_GCF_001468265.1"	1	1.0	2.38	0	0.0	104.0	0.9904	0.663	0.673	76	0.0	1	"428977:RS_GCF_001468265.1:subspecies;428976:s__Sphingopyxis sp001468265:species;253262:g__Sphingopyxis:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
428976	"s__Sphingopyxis sp001468265"	1	1.0	2.38	0	0.0	104.0	0.9904	0.663	0.673	76	0.0	1	"428976:s__Sphingopyxis sp001468265:species;253262:g__Sphingopyxis:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
297380	"RS_GCF_001815865.1"	1	1.0	2.33	0	0.0	46.0	1.0	0.5	0.5	18	0.0	1	"297380:RS_GCF_001815865.1:subspecies;297374:s__Abiotrophia sp001815865:species;297373:g__Abiotrophia:genus;245357:f__Aerococcaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
297374	"s__Abiotrophia sp001815865"	1	1.0	2.33	0	0.0	46.0	1.0	0.5	0.5	18	0.0	1	"297374:s__Abiotrophia sp001815865:species;297373:g__Abiotrophia:genus;245357:f__Aerococcaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
454421	"RS_GCF_001424025.1"	1	1.0	1.79	0	0	42.0	0.9524	0.69	0.714	14	0.0	1	"454421:RS_GCF_001424025.1:subspecies;454420:s__Brevundimonas sp001424025:species;256529:g__Brevundimonas:genus;231993:f__Caulobacteraceae:family;231992:o__Caulobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
454420	"s__Brevundimonas sp001424025"	1	1.0	1.79	0	0	42.0	0.9524	0.69	0.714	14	0.0	1	"454420:s__Brevundimonas sp001424025:species;256529:g__Brevundimonas:genus;231993:f__Caulobacteraceae:family;231992:o__Caulobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
501765	"GB_GCA_022843145.1"	1	1.0	2.18	0	0	37.0	0.973	0.622	0.622	9	0.0	1	"501765:GB_GCA_022843145.1:subspecies;501764:s__Hyphomicrobium_B sp022843145:species;308739:g__Hyphomicrobium_B:genus;308738:f__Hyphomicrobiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
501764	"s__Hyphomicrobium_B sp022843145"	1	1.0	2.18	0	0	37.0	0.973	0.622	0.622	9	0.0	1	"501764:s__Hyphomicrobium_B sp022843145:species;308739:g__Hyphomicrobium_B:genus;308738:f__Hyphomicrobiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
465601	"RS_GCF_020889685.1"	1	1.0	2.3	0	0	51.0	0.9608	0.608	0.627	23	0.0	1	"465601:RS_GCF_020889685.1:subspecies;465600:s__Bradyrhizobium oropedii:species;227326:g__Bradyrhizobium:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
465600	"s__Bradyrhizobium oropedii"	1	1.0	2.3	0	0	51.0	0.9608	0.608	0.627	23	0.0	1	"465600:s__Bradyrhizobium oropedii:species;227326:g__Bradyrhizobium:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
435180	"GB_GCA_903871435.1"	1	1.0	1.21	0	0.0	47.0	0.9574	0.532	0.522	19	0.0	1	"435180:GB_GCA_903871435.1:subspecies;435179:s__GJ-E10 sp903871435:species;342057:g__GJ-E10:genus;231074:f__Burkholderiaceae_A:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
435179	"s__GJ-E10 sp903871435"	1	1.0	1.21	0	0.0	47.0	0.9574	0.532	0.522	19	0.0	1	"435179:s__GJ-E10 sp903871435:species;342057:g__GJ-E10:genus;231074:f__Burkholderiaceae_A:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
342057	"g__GJ-E10"	1	1.0	1.21	0	0.0	47.0	0.9574	0.532	0.522	19	0.0	1	"342057:g__GJ-E10:genus;231074:f__Burkholderiaceae_A:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
445654	"RS_GCF_000696575.1"	1	1.0	2.38	0.0	0.0	97.0	0.9897	0.515	0.515	69	0.0	1	"445654:RS_GCF_000696575.1:subspecies;445653:s__Siccibacter colletis:species;300037:g__Siccibacter:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
445653	"s__Siccibacter colletis"	1	1.0	2.38	0.0	0.0	97.0	0.9897	0.515	0.515	69	0.0	1	"445653:s__Siccibacter colletis:species;300037:g__Siccibacter:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
300037	"g__Siccibacter"	1	1.0	2.38	0.0	0.0	97.0	0.9897	0.515	0.515	69	0.0	1	"300037:g__Siccibacter:genus;14528:f__Enterobacteriaceae:family;14527:o__Enterobacterales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
459466	"RS_GCF_900187645.1"	1	1.0	1.72	0.0	0.0	31.0	0.9677	0.484	0.516	3	0.0	1	"459466:RS_GCF_900187645.1:subspecies;459465:s__Pseudomonas_E sp900187645:species;154229:g__Pseudomonas_E:genus;108194:f__Pseudomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
459465	"s__Pseudomonas_E sp900187645"	1	1.0	1.72	0.0	0.0	31.0	0.9677	0.484	0.516	3	0.0	1	"459465:s__Pseudomonas_E sp900187645:species;154229:g__Pseudomonas_E:genus;108194:f__Pseudomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
468704	"GB_GCA_024642485.1"	1	1.0	1.62	0	0	47.0	0.9574	0.489	0.511	19	0.0	1	"468704:GB_GCA_024642485.1:subspecies;468703:s__Aquirufa sp024642485:species;299745:g__Aquirufa:genus;275037:f__Spirosomaceae:family;268144:o__Cytophagales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
468703	"s__Aquirufa sp024642485"	1	1.0	1.62	0	0	47.0	0.9574	0.489	0.511	19	0.0	1	"468703:s__Aquirufa sp024642485:species;299745:g__Aquirufa:genus;275037:f__Spirosomaceae:family;268144:o__Cytophagales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
491993	"RS_GCF_003581645.1"	1	1.0	1.11	0.0	0	49.0	1.0	0.51	0.51	21	0.0	1	"491993:RS_GCF_003581645.1:subspecies;491992:s__Pelagerythrobacter aerophilus:species;372564:g__Pelagerythrobacter:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
491992	"s__Pelagerythrobacter aerophilus"	1	1.0	1.11	0.0	0	49.0	1.0	0.51	0.51	21	0.0	1	"491992:s__Pelagerythrobacter aerophilus:species;372564:g__Pelagerythrobacter:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
370666	"GB_GCA_018334015.1"	1	1.0	2.22	0	0	65.0	0.9692	0.523	0.554	37	0.0	1	"370666:GB_GCA_018334015.1:subspecies;370665:s__Silanimonas sp018334015:species;370664:g__Silanimonas:genus;177470:f__Xanthomonadaceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
370665	"s__Silanimonas sp018334015"	1	1.0	2.22	0	0	65.0	0.9692	0.523	0.554	37	0.0	1	"370665:s__Silanimonas sp018334015:species;370664:g__Silanimonas:genus;177470:f__Xanthomonadaceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
267339	"GB_GCA_903951385.1"	1	1.0	2.79	0	0	54.0	1.0	0.389	0.389	26	0.0	1	"267339:GB_GCA_903951385.1:subspecies;267337:s__Methylotenera sp903951385:species;253114:g__Methylotenera:genus;238735:f__Methylophilaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
267337	"s__Methylotenera sp903951385"	1	1.0	2.79	0	0	54.0	1.0	0.389	0.389	26	0.0	1	"267337:s__Methylotenera sp903951385:species;253114:g__Methylotenera:genus;238735:f__Methylophilaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
253114	"g__Methylotenera"	1	1.0	2.79	0	0	54.0	1.0	0.389	0.389	26	0.0	1	"253114:g__Methylotenera:genus;238735:f__Methylophilaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
438193	"RS_GCF_015355765.1"	1	1.0	3.17	0	0.0	46.0	1.0	0.739	0.739	18	0.0	1	"438193:RS_GCF_015355765.1:subspecies;438192:s__Actinomyces haliotis:species;251714:g__Actinomyces:genus;239098:f__Actinomycetaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
438192	"s__Actinomyces haliotis"	1	1.0	3.17	0	0.0	46.0	1.0	0.739	0.739	18	0.0	1	"438192:s__Actinomyces haliotis:species;251714:g__Actinomyces:genus;239098:f__Actinomycetaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
513031	"GB_GCA_013911745.1"	1	1.0	1.3	0	0	62.0	0.9516	0.629	0.629	34	0.0	1	"513031:GB_GCA_013911745.1:subspecies;513030:s__Sphingobium sp013911745:species;240387:g__Sphingobium:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
513030	"s__Sphingobium sp013911745"	1	1.0	1.3	0	0	62.0	0.9516	0.629	0.629	34	0.0	1	"513030:s__Sphingobium sp013911745:species;240387:g__Sphingobium:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
439636	"GB_GCA_016871675.1"	1	1.0	3.66	0.0	0.0	43.0	0.9535	0.744	0.744	15	0.0	1	"439636:GB_GCA_016871675.1:subspecies;439635:s__VHCN01 sp016871675:species;439634:g__VHCN01:genus;439633:f__VHCN01:family;260595:o__Pedosphaerales:order;191258:c__Verrucomicrobiae:class;191257:p__Verrucomicrobiota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
439635	"s__VHCN01 sp016871675"	1	1.0	3.66	0.0	0.0	43.0	0.9535	0.744	0.744	15	0.0	1	"439635:s__VHCN01 sp016871675:species;439634:g__VHCN01:genus;439633:f__VHCN01:family;260595:o__Pedosphaerales:order;191258:c__Verrucomicrobiae:class;191257:p__Verrucomicrobiota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
439634	"g__VHCN01"	1	1.0	3.66	0.0	0.0	43.0	0.9535	0.744	0.744	15	0.0	1	"439634:g__VHCN01:genus;439633:f__VHCN01:family;260595:o__Pedosphaerales:order;191258:c__Verrucomicrobiae:class;191257:p__Verrucomicrobiota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
439633	"f__VHCN01"	1	1.0	3.66	0.0	0.0	43.0	0.9535	0.744	0.744	15	0.0	1	"439633:f__VHCN01:family;260595:o__Pedosphaerales:order;191258:c__Verrucomicrobiae:class;191257:p__Verrucomicrobiota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
489700	"GB_GCA_018056405.1"	1	1.0	0.89	0	0	36.0	0.9722	0.556	0.583	8	0.0	1	"489700:GB_GCA_018056405.1:subspecies;489699:s__UBA2029 sp018056405:species;406129:g__UBA2029:genus;401389:f__Aggregatilineaceae:family;270968:o__Aggregatilineales:order;253498:c__Anaerolineae:class;252024:p__Chloroflexota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
489699	"s__UBA2029 sp018056405"	1	1.0	0.89	0	0	36.0	0.9722	0.556	0.583	8	0.0	1	"489699:s__UBA2029 sp018056405:species;406129:g__UBA2029:genus;401389:f__Aggregatilineaceae:family;270968:o__Aggregatilineales:order;253498:c__Anaerolineae:class;252024:p__Chloroflexota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
406129	"g__UBA2029"	1	1.0	0.89	0	0	36.0	0.9722	0.556	0.583	8	0.0	1	"406129:g__UBA2029:genus;401389:f__Aggregatilineaceae:family;270968:o__Aggregatilineales:order;253498:c__Anaerolineae:class;252024:p__Chloroflexota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
401389	"f__Aggregatilineaceae"	1	1.0	0.89	0	0	36.0	0.9722	0.556	0.583	8	0.0	1	"401389:f__Aggregatilineaceae:family;270968:o__Aggregatilineales:order;253498:c__Anaerolineae:class;252024:p__Chloroflexota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
270968	"o__Aggregatilineales"	1	1.0	0.89	0	0	36.0	0.9722	0.556	0.583	8	0.0	1	"270968:o__Aggregatilineales:order;253498:c__Anaerolineae:class;252024:p__Chloroflexota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
509014	"RS_GCF_014656355.1"	1	1.0	1.29	0	0.0	33.0	1.0	0.727	0.727	5	0.0	1	"509014:RS_GCF_014656355.1:subspecies;509013:s__Camelimonas fluminis:species;435024:g__Camelimonas:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
509013	"s__Camelimonas fluminis"	1	1.0	1.29	0	0.0	33.0	1.0	0.727	0.727	5	0.0	1	"509013:s__Camelimonas fluminis:species;435024:g__Camelimonas:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
435024	"g__Camelimonas"	1	1.0	1.29	0	0.0	33.0	1.0	0.727	0.727	5	0.0	1	"435024:g__Camelimonas:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
331535	"GB_GCA_017992605.1"	1	1.0	3.07	0.0	0	99.0	0.9697	0.646	0.667	71	0.0	1	"331535:GB_GCA_017992605.1:subspecies;331533:s__MWEI01 sp002071045:species;331532:g__MWEI01:genus;282641:f__UBA1062:family;282640:o__UBA1062:order;256271:c__Desulfomonilia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
331533	"s__MWEI01 sp002071045"	1	1.0	3.07	0.0	0	99.0	0.9697	0.646	0.667	71	0.0	1	"331533:s__MWEI01 sp002071045:species;331532:g__MWEI01:genus;282641:f__UBA1062:family;282640:o__UBA1062:order;256271:c__Desulfomonilia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
331532	"g__MWEI01"	1	1.0	3.07	0.0	0	99.0	0.9697	0.646	0.667	71	0.0	1	"331532:g__MWEI01:genus;282641:f__UBA1062:family;282640:o__UBA1062:order;256271:c__Desulfomonilia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
282641	"f__UBA1062"	1	1.0	3.07	0.0	0	99.0	0.9697	0.646	0.667	71	0.0	1	"282641:f__UBA1062:family;282640:o__UBA1062:order;256271:c__Desulfomonilia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
282640	"o__UBA1062"	1	1.0	3.07	0.0	0	99.0	0.9697	0.646	0.667	71	0.0	1	"282640:o__UBA1062:order;256271:c__Desulfomonilia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
256271	"c__Desulfomonilia"	1	1.0	3.07	0.0	0	99.0	0.9697	0.646	0.667	71	0.0	1	"256271:c__Desulfomonilia:class;238248:p__Desulfobacterota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
403126	"GB_GCA_008123405.1"	1	1.0	2.27	0	0.0	53.0	0.9623	0.717	0.717	25	0.0	1	"403126:GB_GCA_008123405.1:subspecies;403125:s__Nocardioides sp008123405:species;270463:g__Nocardioides:genus;270462:f__Nocardioidaceae:family;177040:o__Propionibacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
403125	"s__Nocardioides sp008123405"	1	1.0	2.27	0	0.0	53.0	0.9623	0.717	0.717	25	0.0	1	"403125:s__Nocardioides sp008123405:species;270463:g__Nocardioides:genus;270462:f__Nocardioidaceae:family;177040:o__Propionibacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
495611	"GB_GCA_900554555.1"	1	1.0	3.87	0.0	0.0	37.0	1.0	0.297	0.297	9	0.0	1	"495611:GB_GCA_900554555.1:subspecies;495610:s__Bulleidia sp900554555:species;246726:g__Bulleidia:genus;219961:f__Erysipelotrichaceae:family;212333:o__Erysipelotrichales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
495610	"s__Bulleidia sp900554555"	1	1.0	3.87	0.0	0.0	37.0	1.0	0.297	0.297	9	0.0	1	"495610:s__Bulleidia sp900554555:species;246726:g__Bulleidia:genus;219961:f__Erysipelotrichaceae:family;212333:o__Erysipelotrichales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
355679	"GB_GCA_018063505.1"	1	1.0	2.13	0	0.0	50.0	0.96	0.58	0.56	22	0.0	1	"355679:GB_GCA_018063505.1:subspecies;355678:s__CAISIP01 sp018063505:species;355677:g__CAISIP01:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
355678	"s__CAISIP01 sp018063505"	1	1.0	2.13	0	0.0	50.0	0.96	0.58	0.56	22	0.0	1	"355678:s__CAISIP01 sp018063505:species;355677:g__CAISIP01:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
