TaxNodeID	TaxName	TotalReads	Duplicity	MeanDust	Damage+1	Damage-1	MeanLength	ANI	AvgReadGC	AvgRefGC	UniqueKmers	RatioDupKmers	TotalAlignments	taxpath
475342	"RS_GCF_003383615.1"	1	1.0	1.96	0	0	51.0	1.0	0.392	0.392	23	0.0	1	"475342:RS_GCF_003383615.1:subspecies;475341:s__Dyadobacter luteus:species;309626:g__Dyadobacter:genus;275037:f__Spirosomaceae:family;268144:o__Cytophagales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
475341	"s__Dyadobacter luteus"	1	1.0	1.96	0	0	51.0	1.0	0.392	0.392	23	0.0	1	"475341:s__Dyadobacter luteus:species;309626:g__Dyadobacter:genus;275037:f__Spirosomaceae:family;268144:o__Cytophagales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
276577	"RS_GCF_002699985.1"	1	1.0	1.38	0	0	32.0	0.9688	0.5	0.531	4	0.0	1	"276577:RS_GCF_002699985.1:subspecies;276571:s__Pseudomonas_E sp002699985:species;154229:g__Pseudomonas_E:genus;108194:f__Pseudomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
276571	"s__Pseudomonas_E sp002699985"	1	1.0	1.38	0	0	32.0	0.9688	0.5	0.531	4	0.0	1	"276571:s__Pseudomonas_E sp002699985:species;154229:g__Pseudomonas_E:genus;108194:f__Pseudomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
367385	"RS_GCF_003065365.1"	1	1.0	1.66	0	0	45.0	0.9556	0.4	0.356	17	0.0	1	"367385:RS_GCF_003065365.1:subspecies;367384:s__Polynucleobacter difficilis:species;236669:g__Polynucleobacter:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
367384	"s__Polynucleobacter difficilis"	1	1.0	1.66	0	0	45.0	0.9556	0.4	0.356	17	0.0	1	"367384:s__Polynucleobacter difficilis:species;236669:g__Polynucleobacter:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
495311	"RS_GCF_000738175.1"	1	1.0	2.41	0	0	49.0	0.9592	0.571	0.531	21	0.0	1	"495311:RS_GCF_000738175.1:subspecies;495310:s__Corynebacterium jeikeium_C:species;175271:g__Corynebacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
495310	"s__Corynebacterium jeikeium_C"	1	1.0	2.41	0	0	49.0	0.9592	0.571	0.531	21	0.0	1	"495310:s__Corynebacterium jeikeium_C:species;175271:g__Corynebacterium:genus;101058:f__Mycobacteriaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
469869	"GB_GCA_016200955.1"	1	1.0	2.01	0.0	0	68.0	0.9853	0.691	0.706	40	0.0	1	"469869:GB_GCA_016200955.1:subspecies;469868:s__JACQDU01 sp016200955:species;469867:g__JACQDU01:genus;469866:f__JACQDU01:family;445188:o__J058:order;445187:c__J058:class;260318:p__Planctomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
469868	"s__JACQDU01 sp016200955"	1	1.0	2.01	0.0	0	68.0	0.9853	0.691	0.706	40	0.0	1	"469868:s__JACQDU01 sp016200955:species;469867:g__JACQDU01:genus;469866:f__JACQDU01:family;445188:o__J058:order;445187:c__J058:class;260318:p__Planctomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
469867	"g__JACQDU01"	1	1.0	2.01	0.0	0	68.0	0.9853	0.691	0.706	40	0.0	1	"469867:g__JACQDU01:genus;469866:f__JACQDU01:family;445188:o__J058:order;445187:c__J058:class;260318:p__Planctomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
469866	"f__JACQDU01"	1	1.0	2.01	0.0	0	68.0	0.9853	0.691	0.706	40	0.0	1	"469866:f__JACQDU01:family;445188:o__J058:order;445187:c__J058:class;260318:p__Planctomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
445188	"o__J058"	1	1.0	2.01	0.0	0	68.0	0.9853	0.691	0.706	40	0.0	1	"445188:o__J058:order;445187:c__J058:class;260318:p__Planctomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
445187	"c__J058"	1	1.0	2.01	0.0	0	68.0	0.9853	0.691	0.706	40	0.0	1	"445187:c__J058:class;260318:p__Planctomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
417262	"GB_GCA_018242205.1"	1	1.0	2.4	0.0	0.0	61.0	0.9508	0.607	0.639	33	0.0	1	"417262:GB_GCA_018242205.1:subspecies;417261:s__Pseudolabrys sp018242205:species;261250:g__Pseudolabrys:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
417261	"s__Pseudolabrys sp018242205"	1	1.0	2.4	0.0	0.0	61.0	0.9508	0.607	0.639	33	0.0	1	"417261:s__Pseudolabrys sp018242205:species;261250:g__Pseudolabrys:genus;227325:f__Xanthobacteraceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
306215	"RS_GCF_002096435.1"	1	1.0	1.9	0	0	79.0	1.0	0.456	0.456	51	0.0	1	"306215:RS_GCF_002096435.1:subspecies;306214:s__Streptococcus oralis_AA:species;92158:g__Streptococcus:genus;92157:f__Streptococcaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
306214	"s__Streptococcus oralis_AA"	1	1.0	1.9	0	0	79.0	1.0	0.456	0.456	51	0.0	1	"306214:s__Streptococcus oralis_AA:species;92158:g__Streptococcus:genus;92157:f__Streptococcaceae:family;92156:o__Lactobacillales:order;63358:c__Bacilli:class;63357:p__Bacillota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
469222	"GB_GCA_019348475.1"	1	1.0	2.22	0	0.0	46.0	0.9565	0.674	0.674	18	0.0	1	"469222:GB_GCA_019348475.1:subspecies;469221:s__Longimicrobium sp019348475:species;339166:g__Longimicrobium:genus;339165:f__Longimicrobiaceae:family;264636:o__Longimicrobiales:order;264635:c__Gemmatimonadetes:class;264634:p__Gemmatimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
469221	"s__Longimicrobium sp019348475"	1	1.0	2.22	0	0.0	46.0	0.9565	0.674	0.674	18	0.0	1	"469221:s__Longimicrobium sp019348475:species;339166:g__Longimicrobium:genus;339165:f__Longimicrobiaceae:family;264636:o__Longimicrobiales:order;264635:c__Gemmatimonadetes:class;264634:p__Gemmatimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
339166	"g__Longimicrobium"	1	1.0	2.22	0	0.0	46.0	0.9565	0.674	0.674	18	0.0	1	"339166:g__Longimicrobium:genus;339165:f__Longimicrobiaceae:family;264636:o__Longimicrobiales:order;264635:c__Gemmatimonadetes:class;264634:p__Gemmatimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
339165	"f__Longimicrobiaceae"	1	1.0	2.22	0	0.0	46.0	0.9565	0.674	0.674	18	0.0	1	"339165:f__Longimicrobiaceae:family;264636:o__Longimicrobiales:order;264635:c__Gemmatimonadetes:class;264634:p__Gemmatimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
264636	"o__Longimicrobiales"	1	1.0	2.22	0	0.0	46.0	0.9565	0.674	0.674	18	0.0	1	"264636:o__Longimicrobiales:order;264635:c__Gemmatimonadetes:class;264634:p__Gemmatimonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
282900	"RS_GCF_003205835.1"	1	1.0	2.14	0	0	36.0	0.9722	0.694	0.694	8	0.0	1	"282900:RS_GCF_003205835.1:subspecies;282892:s__Stenotrophomonas maltophilia_AL:species;185892:g__Stenotrophomonas:genus;177470:f__Xanthomonadaceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
282892	"s__Stenotrophomonas maltophilia_AL"	1	1.0	2.14	0	0	36.0	0.9722	0.694	0.694	8	0.0	1	"282892:s__Stenotrophomonas maltophilia_AL:species;185892:g__Stenotrophomonas:genus;177470:f__Xanthomonadaceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
503329	"RS_GCF_014042165.1"	1	1.05	2.89	0	0	51.0	0.9804	0.294	0.275	22	0.043	1	"503329:RS_GCF_014042165.1:subspecies;503328:s__Moheibacter lacus:species;400239:g__Moheibacter:genus;206791:f__Weeksellaceae:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
503328	"s__Moheibacter lacus"	1	1.05	2.89	0	0	51.0	0.9804	0.294	0.275	22	0.043	1	"503328:s__Moheibacter lacus:species;400239:g__Moheibacter:genus;206791:f__Weeksellaceae:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
400239	"g__Moheibacter"	1	1.05	2.89	0	0	51.0	0.9804	0.294	0.275	22	0.043	1	"400239:g__Moheibacter:genus;206791:f__Weeksellaceae:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
319527	"GB_GCA_022737715.1"	1	1.0	1.05	0	0	56.0	0.9643	0.482	0.446	28	0.0	1	"319527:GB_GCA_022737715.1:subspecies;319523:s__Veillonella sp022737715:species;224662:g__Veillonella:genus;224661:f__Veillonellaceae:family;224660:o__Veillonellales:order;220637:c__Negativicutes:class;220636:p__Bacillota_C:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
319523	"s__Veillonella sp022737715"	1	1.0	1.05	0	0	56.0	0.9643	0.482	0.446	28	0.0	1	"319523:s__Veillonella sp022737715:species;224662:g__Veillonella:genus;224661:f__Veillonellaceae:family;224660:o__Veillonellales:order;220637:c__Negativicutes:class;220636:p__Bacillota_C:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
437904	"RS_GCF_900499005.1"	1	1.0	1.22	0.0	0	45.0	0.9556	0.578	0.578	17	0.0	1	"437904:RS_GCF_900499005.1:subspecies;437903:s__Pauljensenia culturomici_A:species;284801:g__Pauljensenia:genus;239098:f__Actinomycetaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
437903	"s__Pauljensenia culturomici_A"	1	1.0	1.22	0.0	0	45.0	0.9556	0.578	0.578	17	0.0	1	"437903:s__Pauljensenia culturomici_A:species;284801:g__Pauljensenia:genus;239098:f__Actinomycetaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
457966	"GB_GCA_023448955.1"	1	1.0	2.43	0	0	72.0	0.9722	0.403	0.389	44	0.0	1	"457966:GB_GCA_023448955.1:subspecies;457965:s__Epilithonimonas sp023448955:species;323494:g__Epilithonimonas:genus;206791:f__Weeksellaceae:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
457965	"s__Epilithonimonas sp023448955"	1	1.0	2.43	0	0	72.0	0.9722	0.403	0.389	44	0.0	1	"457965:s__Epilithonimonas sp023448955:species;323494:g__Epilithonimonas:genus;206791:f__Weeksellaceae:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
504829	"RS_GCF_014635665.1"	1	1.0	3.91	0	0	76.0	1.0	0.737	0.737	48	0.0	1	"504829:RS_GCF_014635665.1:subspecies;504828:s__Isoptericola cucumis:species;351818:g__Isoptericola:genus;255237:f__Cellulomonadaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
504828	"s__Isoptericola cucumis"	1	1.0	3.91	0	0	76.0	1.0	0.737	0.737	48	0.0	1	"504828:s__Isoptericola cucumis:species;351818:g__Isoptericola:genus;255237:f__Cellulomonadaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
338839	"RS_GCF_900103755.1"	1	1.0	1.32	0.0	0	30.0	0.9667	0.3	0.333	2	0.0	1	"338839:RS_GCF_900103755.1:subspecies;338837:s__Chryseobacterium taihuense:species;226751:g__Chryseobacterium:genus;206791:f__Weeksellaceae:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
338837	"s__Chryseobacterium taihuense"	1	1.0	1.32	0.0	0	30.0	0.9667	0.3	0.333	2	0.0	1	"338837:s__Chryseobacterium taihuense:species;226751:g__Chryseobacterium:genus;206791:f__Weeksellaceae:family;190476:o__Flavobacteriales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
445400	"GB_GCA_002729525.1"	1	1.0	2.22	0	0.0	81.0	0.9753	0.716	0.741	53	0.0	1	"445400:GB_GCA_002729525.1:subspecies;445399:s__Nocardioides sp002729525:species;270463:g__Nocardioides:genus;270462:f__Nocardioidaceae:family;177040:o__Propionibacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
445399	"s__Nocardioides sp002729525"	1	1.0	2.22	0	0.0	81.0	0.9753	0.716	0.741	53	0.0	1	"445399:s__Nocardioides sp002729525:species;270463:g__Nocardioides:genus;270462:f__Nocardioidaceae:family;177040:o__Propionibacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
466382	"RS_GCF_007666205.1"	1	1.0	2.49	0	0.0	72.0	1.0	0.639	0.639	44	0.0	1	"466382:RS_GCF_007666205.1:subspecies;466381:s__Kocuria palustris_A:species;246334:g__Kocuria:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
466381	"s__Kocuria palustris_A"	1	1.0	2.49	0	0.0	72.0	1.0	0.639	0.639	44	0.0	1	"466381:s__Kocuria palustris_A:species;246334:g__Kocuria:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
408892	"GB_GCA_019449565.1"	1	1.0	1.89	0	0.0	35.0	0.9714	0.6	0.629	7	0.0	1	"408892:GB_GCA_019449565.1:subspecies;408891:s__Rhodoblastus sp019449565:species;345854:g__Rhodoblastus:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
408891	"s__Rhodoblastus sp019449565"	1	1.0	1.89	0	0.0	35.0	0.9714	0.6	0.629	7	0.0	1	"408891:s__Rhodoblastus sp019449565:species;345854:g__Rhodoblastus:genus;251231:f__Beijerinckiaceae:family;161314:o__Rhizobiales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
477671	"GB_GCA_900100325.1"	1	1.0	1.81	0	0	34.0	0.9706	0.647	0.647	6	0.0	1	"477671:GB_GCA_900100325.1:subspecies;477670:s__MT45 sp900100325:species;477669:g__MT45:genus;435324:f__Jatrophihabitantaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
477670	"s__MT45 sp900100325"	1	1.0	1.81	0	0	34.0	0.9706	0.647	0.647	6	0.0	1	"477670:s__MT45 sp900100325:species;477669:g__MT45:genus;435324:f__Jatrophihabitantaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
477669	"g__MT45"	1	1.0	1.81	0	0	34.0	0.9706	0.647	0.647	6	0.0	1	"477669:g__MT45:genus;435324:f__Jatrophihabitantaceae:family;101057:o__Mycobacteriales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
262631	"RS_GCF_902832885.1"	1	1.0	4.18	0	0.0	108.0	0.9537	0.685	0.713	80	0.0	1	"262631:RS_GCF_902832885.1:subspecies;262625:s__Burkholderia seminalis:species;147452:g__Burkholderia:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
262625	"s__Burkholderia seminalis"	1	1.0	4.18	0	0.0	108.0	0.9537	0.685	0.713	80	0.0	1	"262625:s__Burkholderia seminalis:species;147452:g__Burkholderia:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
298080	"GB_GCA_003260025.2"	1	1.0	1.72	0.0	0.0	33.0	0.9697	0.667	0.697	5	0.0	1	"298080:GB_GCA_003260025.2:subspecies;298075:s__Microbispora triticiradicis:species;298074:g__Microbispora:genus;272735:f__Streptosporangiaceae:family;272734:o__Streptosporangiales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
298075	"s__Microbispora triticiradicis"	1	1.0	1.72	0.0	0.0	33.0	0.9697	0.667	0.697	5	0.0	1	"298075:s__Microbispora triticiradicis:species;298074:g__Microbispora:genus;272735:f__Streptosporangiaceae:family;272734:o__Streptosporangiales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
298074	"g__Microbispora"	1	1.0	1.72	0.0	0.0	33.0	0.9697	0.667	0.697	5	0.0	1	"298074:g__Microbispora:genus;272735:f__Streptosporangiaceae:family;272734:o__Streptosporangiales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
395325	"RS_GCF_009377195.2"	1	1.0	1.42	0	0	40.0	1.0	0.725	0.725	12	0.0	1	"395325:RS_GCF_009377195.2:subspecies;395324:s__Arthrobacter_D bussei:species;326109:g__Arthrobacter_D:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
395324	"s__Arthrobacter_D bussei"	1	1.0	1.42	0	0	40.0	1.0	0.725	0.725	12	0.0	1	"395324:s__Arthrobacter_D bussei:species;326109:g__Arthrobacter_D:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
400565	"RS_GCF_022695515.1"	1	1.0	2.27	0.0	0.0	35.0	1.0	0.743	0.743	7	0.0	1	"400565:RS_GCF_022695515.1:subspecies;400564:s__Phenylobacterium aquaticum:species;231994:g__Phenylobacterium:genus;231993:f__Caulobacteraceae:family;231992:o__Caulobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
400564	"s__Phenylobacterium aquaticum"	1	1.0	2.27	0.0	0.0	35.0	1.0	0.743	0.743	7	0.0	1	"400564:s__Phenylobacterium aquaticum:species;231994:g__Phenylobacterium:genus;231993:f__Caulobacteraceae:family;231992:o__Caulobacterales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
258781	"RS_GCF_000379965.1"	1	1.0	2.83	0	0.0	41.0	0.9512	0.439	0.415	13	0.0	1	"258781:RS_GCF_000379965.1:subspecies;258773:s__Prevotella nanceiensis:species;212100:g__Prevotella:genus;173793:f__Bacteroidaceae:family;173792:o__Bacteroidales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
258773	"s__Prevotella nanceiensis"	1	1.0	2.83	0	0.0	41.0	0.9512	0.439	0.415	13	0.0	1	"258773:s__Prevotella nanceiensis:species;212100:g__Prevotella:genus;173793:f__Bacteroidaceae:family;173792:o__Bacteroidales:order;173791:c__Bacteroidia:class;173790:p__Bacteroidota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
226164	"RS_GCF_000960995.1"	1	1.0	2.06	0	0	81.0	1.0	0.481	0.481	53	0.0	2	"226164:RS_GCF_000960995.1:subspecies;226163:s__Burkholderia glumae:species;147452:g__Burkholderia:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
226163	"s__Burkholderia glumae"	1	1.0	2.06	0	0	81.0	1.0	0.481	0.481	53	0.0	2	"226163:s__Burkholderia glumae:species;147452:g__Burkholderia:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
388995	"GB_GCA_023228985.1"	1	1.0	1.15	0	0	42.0	0.9524	0.405	0.405	14	0.0	1	"388995:GB_GCA_023228985.1:subspecies;388993:s__Thiopseudomonas sp023228985:species;284756:g__Thiopseudomonas:genus;108194:f__Pseudomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
388993	"s__Thiopseudomonas sp023228985"	1	1.0	1.15	0	0	42.0	0.9524	0.405	0.405	14	0.0	1	"388993:s__Thiopseudomonas sp023228985:species;284756:g__Thiopseudomonas:genus;108194:f__Pseudomonadaceae:family;108193:o__Pseudomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
316032	"RS_GCF_001302565.1"	1	1.0	1.61	0.0	0	32.0	0.9688	0.625	0.625	4	0.0	1	"316032:RS_GCF_001302565.1:subspecies;316028:s__Glutamicibacter halophytocola:species;277143:g__Glutamicibacter:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
316028	"s__Glutamicibacter halophytocola"	1	1.0	1.61	0.0	0	32.0	0.9688	0.625	0.625	4	0.0	1	"316028:s__Glutamicibacter halophytocola:species;277143:g__Glutamicibacter:genus;187121:f__Micrococcaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
374499	"g__Stenotrophomonas_A"	1	1.0	1.37	0.0	0	83.0	0.9558	0.627	0.598	55	0.0	3	"374499:g__Stenotrophomonas_A:genus;177470:f__Xanthomonadaceae:family;177469:o__Xanthomonadales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
344402	"g__Sphingomonas_G"	1	1.0	0.91	0	0	47.0	0.9574	0.553	0.564	19	0.0	2	"344402:g__Sphingomonas_G:genus;223508:f__Sphingomonadaceae:family;223507:o__Sphingomonadales:order;159315:c__Alphaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
317498	"GB_GCA_002256925.1"	1	1.0	0.92	0	0	32.0	1.0	0.438	0.438	4	0.0	1	"317498:GB_GCA_002256925.1:subspecies;317495:s__Polaromonas sp002256925:species;307007:g__Polaromonas:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
317495	"s__Polaromonas sp002256925"	1	1.0	0.92	0	0	32.0	1.0	0.438	0.438	4	0.0	1	"317495:s__Polaromonas sp002256925:species;307007:g__Polaromonas:genus;233990:f__Burkholderiaceae_B:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
348337	"RS_GCF_001570905.1"	1	1.0	1.84	0	0.0	32.0	1.0	0.656	0.656	4	0.0	1	"348337:RS_GCF_001570905.1:subspecies;348335:s__Pseudoclavibacter_B alba:species;348334:g__Pseudoclavibacter_B:genus;219704:f__Microbacteriaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
348335	"s__Pseudoclavibacter_B alba"	1	1.0	1.84	0	0.0	32.0	1.0	0.656	0.656	4	0.0	1	"348335:s__Pseudoclavibacter_B alba:species;348334:g__Pseudoclavibacter_B:genus;219704:f__Microbacteriaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
348334	"g__Pseudoclavibacter_B"	1	1.0	1.84	0	0.0	32.0	1.0	0.656	0.656	4	0.0	1	"348334:g__Pseudoclavibacter_B:genus;219704:f__Microbacteriaceae:family;171647:o__Actinomycetales:order;101056:c__Actinomycetia:class;101055:p__Actinomycetota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
476579	"RS_GCF_918697865.1"	1	1.0	3.22	0.0	0.0	35.0	0.9714	0.771	0.771	7	0.0	1	"476579:RS_GCF_918697865.1:subspecies;476578:s__Telluria sp918697865:species;287406:g__Telluria:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
476578	"s__Telluria sp918697865"	1	1.0	3.22	0.0	0.0	35.0	0.9714	0.771	0.771	7	0.0	1	"476578:s__Telluria sp918697865:species;287406:g__Telluria:genus;147451:f__Burkholderiaceae:family;137197:o__Burkholderiales:order;14526:c__Gammaproteobacteria:class;14525:p__Pseudomonadota:phylum;14524:d__Bacteria:superkingdom;1:root:no rank"
